"","StefanoR2","Wanlip4","Dalderse","Galashiels","Slough","BURMAD","StefanoR1","StefanoR3","Stirling","Wanlip1","CRMAD","Wanlip3","BROMAD","Reading","MapleLodge","EPMAD","BLMAD","Wanlip2","Hawick","Howdon","DAVMAD","BranSands"
"145205",3,1,10,28,191,1,14,2,6,3,3,0,0,0,0,0,0,0,0,0,0,0
"114072",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2224797",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"590450",4,1,6,16,0,2,0,1,7,1,1,0,15,5,3,9,25,0,0,0,0,0
"542857",1,0,0,0,0,0,34,0,0,25,0,11,1,188,7,26,27,0,1,0,1,0
"505587",7,4,2,0,0,3,1,4,0,3,2,0,0,2,6,0,0,10,0,0,0,0
"194104",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189110",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4358870",141,2,10,2,0,3,48,66,5,9,18,8,0,0,59,0,0,6,0,0,1,0
"176470",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"583853",2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"149149",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"153803",0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,4,0,0,0
"128127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,3
"663103",18,3,9,10,0,1,16,46,10,19,5,0,0,0,30,44,0,0,189,0,0,0
"329688",0,0,1,0,0,3,0,1,0,1,1,0,0,1,2,1,1,0,0,0,0,0
"1142029",1,1,0,0,1,2,2,0,0,4,1,3,1,2,3,11,1,1,1,0,0,0
"364179",0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
"363389",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"543471",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1567686",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1127419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,137,166
"248902",1,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0
"303239",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"525517",0,0,3,1,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
"503236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4435028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"593514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"555553",0,2,1,0,0,10,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"562870",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946778",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364926",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"257863",0,0,0,0,0,1,0,0,0,0,0,0,0,90,0,0,0,0,0,0,1,0
"99508",0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
"523589",0,0,0,0,0,0,2,3,0,0,1,0,0,0,1,1,1,0,0,2,0,0
"2273345",6,28,37,34,78,10,5,8,12,1,13,14,9,0,0,0,0,7,10,0,0,0
"495396",0,2,0,0,0,1,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0
"564026",0,2,76,49,0,3,0,1,2,4,9,0,16,5,16,2,3,3,25,0,0,0
"528362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"590263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"395008",1,0,0,0,0,2,0,0,0,1,0,0,2,1,0,1,1,1,1,0,0,0
"115012",0,2,0,0,0,0,0,0,0,270,0,2,1,74,158,1,20,0,0,0,0,0
"4309550",0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"239292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"565774",6,65,2,0,0,3,13,2,9,87,3,80,0,2,0,1,5,123,22,1,0,0
"1099150",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"533277",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"111043",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4380503",1,1,1,2,1,3,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"562096",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300662",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"299516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"540532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"225316",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"304563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"586356",7,26,27,6,30,18,19,14,38,45,20,43,5,0,9,7,39,34,70,6,0,0
"2403236",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"3434021",8,5,6,5,1,10,4,6,4,17,5,11,15,9,26,12,27,14,17,0,0,0
"735222",2,0,7,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
"147852",0,1,0,0,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
"4448061",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,10,1
"199491",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"762854",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1596739",30,26,0,12,0,0,28,0,14,90,1,58,27,170,64,53,375,68,0,0,12,3
"2510445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"576874",0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42839",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"775976",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"541328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3112242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"818777",0,0,2,1,0,0,0,0,0,0,1,0,4,2,4,2,36,0,0,0,0,0
"628293",1,2,2,0,0,1,0,1,2,10,2,2,3,0,1,4,7,0,0,0,0,8
"296960",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4379979",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0
"314348",2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4313711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"52163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"153109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"246435",0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,0,0,0,54,72,90
"185659",10,21,20,8,0,0,2,1,0,79,60,56,180,17,75,9,86,28,0,0,0,0
"562728",181,59,157,126,0,61,81,145,27,92,68,42,16,0,21,48,99,77,23,0,0,0
"278928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"104561",0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
"24162",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585419",2,1,3,0,19,3,1,2,5,13,6,0,1,0,4,0,0,7,0,0,0,0
"238440",0,49,0,5,78,0,0,0,6,0,0,55,0,0,0,0,0,53,0,0,0,0
"225335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"266558",52,426,79,28,17,51,26,90,110,400,191,158,216,12,55,186,81,169,84,0,1,2
"98605",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220679",0,0,1,1,0,0,6,1,0,0,1,6,0,1,0,0,2,3,0,0,0,0
"366195",0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
"4483035",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0
"309894",526,56,141,189,117,170,398,346,40,50,172,61,31,0,46,92,45,50,117,0,0,0
"1125116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,20,32
"510013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4378239",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"4336414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"4202226",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90607",0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,7
"85658",0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,2,0,0,2
"584408",0,0,1,1,0,1,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0
"316587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"561193",0,2,2,2,0,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0
"528753",0,15,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0
"4370984",2,277,5,227,237,176,1,5,47,705,365,267,116,597,2047,490,1399,75,1380,1570,457,325
"4370981",51,8,6,4,0,0,39,112,0,1,3,0,0,0,2,1,1,0,0,0,0,0
"705850",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"313034",0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"543857",0,3,6,1,2,0,0,0,3,0,1,6,0,0,0,0,0,12,0,0,0,0
"154827",0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,3,1
"511795",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356138",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429862",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"244503",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4307265",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"897007",0,9,0,0,0,0,0,1,0,17,0,6,0,0,0,0,1,14,0,0,0,0
"550484",148,165,5,1,119,32,223,204,28,86,51,117,32,222,223,30,75,154,54,1,1,0
"771824",0,69,302,290,0,0,0,0,0,2,119,358,12,0,54,271,0,144,0,0,0,0
"4295374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1135141",0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,6,18,0,0,1,0,3
"102321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"2840201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"307820",6,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"799573",230,585,150,106,460,39,477,316,198,195,573,834,8,1,216,32,190,610,78,0,0,0
"189997",0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"555688",6,3,11,4,0,5,5,8,14,1,1,2,15,4,8,9,26,0,23,0,0,0
"226950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"369797",15,6,8,5,42,12,8,4,3,6,4,5,39,11,21,13,25,21,38,0,0,0
"838429",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"593302",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"332452",5,140,43,140,58,144,5,48,23,854,570,165,310,656,1471,395,1253,64,490,2648,1255,517
"1137454",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"180107",3,0,5,2,47,0,0,3,4,1,2,4,16,2,12,4,3,11,0,0,0,0
"250130",0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,3,1,0,0,110,218,193
"77473",89,22,1,27,0,94,51,56,13,5,12,26,120,17,17,66,141,28,111,1,0,0
"551141",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"521866",7,13,5,0,0,0,4,7,3,12,6,10,6,3,10,0,7,8,20,0,0,0
"312863",8,26,24,10,1,79,16,38,51,32,82,27,13,10,133,1,9,34,179,0,0,0
"837885",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"367139",5,13,9,1,0,12,3,2,0,9,4,5,2,3,13,21,7,1,11,0,0,0
"4396596",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,6,2
"3538707",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"1047886",5,2,3,3,0,2,0,2,1,1,3,3,3,5,0,1,3,1,1,3478,1596,1967
"352512",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"314095",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"547085",0,0,1,0,0,1,0,0,0,0,10,0,4,346,47,47,0,0,72,5,29,3
"548196",4286,1016,1470,876,3240,2045,11471,5475,2672,2391,154,976,343,7,188,22,10,1623,3119,7,7,9
"2971192",0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,5,1,1
"95256",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"224769",24,0,9,5,0,1,20,39,68,1,0,1,1,0,0,0,0,0,8,0,0,0
"1989887",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2992307",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4306810",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"529810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"10455",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210652",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191458",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"311305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"368175",0,0,0,0,0,3,0,1,0,3,2,1,0,0,0,3,0,1,21,0,0,0
"577406",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"363794",14,54,72,2,1,113,41,31,0,109,75,39,11,46,52,220,70,146,111,0,0,0
"198067",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4394053",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"511475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1084643",2,0,0,0,0,0,0,0,0,0,26,3,7,0,0,12,14,0,0,0,0,0
"47737",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"185186",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"577260",19,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0
"144221",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336759",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541602",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"214121",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342025",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"704655",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"533770",1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,63,25
"806675",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"106334",1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0
"4339870",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"199388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"888300",1,1,0,1,0,2,2,4,1,3,1,3,3,0,7,1,1,4,9,0,0,0
"534926",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,15,0,0
"1105343",0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1140978",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"568383",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"918601",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"156304",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363305",0,2,1,0,0,0,0,1,0,3,1,0,0,0,4,0,3,0,12,0,0,0
"3533719",0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"4394313",0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"295343",0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"571843",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571847",0,0,1,2,0,1,0,0,1,0,0,0,3,2,1,0,0,1,0,0,0,0
"178984",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28584",0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
"817135",0,17,3,0,0,0,0,0,2,22,0,9,2,0,3,0,0,6,21,1,0,0
"240641",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
"177984",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
"4302399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"295974",2,0,0,0,2,0,0,0,0,0,1,0,2,0,3,3,5,0,4,0,0,0
"335910",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187490",0,0,1,1,0,3,2,0,0,1,3,2,0,0,2,5,0,1,0,0,0,0
"886778",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"727450",1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"190679",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530061",10,5,3,4,0,14,4,3,3,2,6,0,7,6,2,7,5,0,4,1,0,0
"551963",0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
"820843",0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,1,0,0,0,0,0,0
"1017181",0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0
"4445673",0,0,0,1,0,2,0,2,1,0,2,2,1,0,2,1,2,0,0,0,0,0
"4341125",2,0,0,1,1,0,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"195947",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3578640",0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"825201",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,81,0,0,0,0,0
"749837",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"103699",0,29,0,0,0,0,0,0,0,95,0,23,0,8,0,0,0,12,0,0,0,0
"765222",0,2,0,0,0,0,0,0,0,21,8,0,0,3,6,13,15,0,0,0,4,0
"273232",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1619584",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,149,0,0
"1146925",2,0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4417419",2,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
"553611",6,1,10,2,1,8,0,2,3,5,4,6,3,2,8,15,4,17,1,0,0,0
"815571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"184770",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"534780",0,0,0,0,0,0,0,0,0,1,0,0,0,1158,3,18,3,0,0,18,42,76
"27881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"53642",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1
"4331121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"583656",0,3,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0,0,0,1,0
"561288",0,2,0,0,4,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0
"367535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"822770",29,21,8,2,76,27,15,8,9,26,29,21,17,33,41,66,4,28,8,0,0,1
"1085832",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4320574",2,6,20,23,8,0,0,1,88,57,1,7,0,7,6,13,7,9,144,0,0,0
"541276",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"109851",0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"103994",212,122,0,162,68,1102,143,171,216,24,42,67,901,12,54,455,1000,96,139,3,0,1
"590663",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"300512",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1198,0,0,0,0,0,0,0
"559105",9,47,0,7,0,17,2,10,3,169,36,74,1,75,73,10,58,44,0,35,2,5
"255856",2,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"664467",419,22,15,16,1,20,178,191,7,113,70,26,42,125,227,45,59,55,389,1,2,1
"4338537",0,3,0,0,1,0,0,0,0,4,2,0,2,9,13,7,20,0,3,16,13,5
"223666",0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"199081",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"187961",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311961",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"271306",2,3,1,0,0,0,11,17,0,4,2,0,0,0,0,0,0,0,0,0,8,0
"249936",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,4,5
"363646",29,20,21,7,218,22,17,16,11,27,31,33,38,34,121,53,39,46,71,0,0,0
"538247",32,30,4,1,0,5,19,16,0,63,21,64,8,15,52,20,23,103,96,0,0,0
"533298",0,0,0,0,38,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"585949",2,75,31,1,0,0,0,2,24,145,5,74,11,0,42,0,5,68,132,0,0,0
"721102",0,6,0,0,0,0,0,0,0,2,2,8,2,0,0,0,0,17,0,0,0,0
"326231",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"29533",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339013",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651475",13,3,2,4,1,3,17,7,7,11,0,0,1,2,10,1,1,4,2,1,0,0
"241094",2,15,661,603,681,16,1,1,254,0,0,0,0,0,1,0,0,0,0,0,0,0
"822540",6,1,6,4,0,0,1,15,2,26,1,11,57,2,17,0,0,22,0,0,0,0
"829953",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"354540",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"136382",0,2,4,1,0,0,0,0,0,1,0,1,1,0,2,0,0,1,0,0,0,0
"708001",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,4,0,47,0,0,0
"213313",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"69933",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"228894",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0
"503197",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"680194",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"256589",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4426298",1,4,0,1,4,6,4,3,2,4,8,5,5,10,11,30,1,6,2,0,0,0
"130065",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"311965",1,1,0,2,0,1,1,2,0,2,9,1,17,4360,28,1231,2,1,432,64,70,32
"362342",1,1,2,1,0,1,1,0,0,2,2,1,6,2,6,7,3,0,0,0,0,0
"780480",13,10,5,1,15,9,37,25,31,22,2,7,0,1,0,0,2,4,6,0,0,0
"2385907",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,231,26,19
"1130781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"568699",4,1,0,0,0,8,2,6,0,0,1,0,2,9,22,58,48,0,8,14,20,13
"726939",3,0,5,1,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
"564475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"295384",0,0,3,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0
"701221",1,2,2,3,0,5,2,1,2,2,2,2,15,3,6,3,8,2,3,0,0,0
"342427",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"273913",35,10,4,0,0,1,19,27,14,8,4,9,0,0,15,0,0,43,7,0,0,0
