"","StefanoR2","Wanlip4","Dalderse","Galashiels","Slough","BURMAD","StefanoR1","StefanoR3","Stirling","Wanlip1","CRMAD","Wanlip3","BROMAD","Reading","MapleLodge","EPMAD","BLMAD","Wanlip2","Hawick","Howdon","DAVMAD","BranSands"
"689950",2,8,10,17,122,5,1,1,12,12,6,6,16,9,8,22,17,24,26,0,0,0
"534008",0,2,29,5,0,33,0,0,23,0,1,0,3,0,0,6,17,0,1,0,0,0
"4095276",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"255206",2,9,0,0,0,0,0,1,1,10,0,2,0,2,0,2,0,4,1,0,0,0
"248521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"540131",6,444,22,7,26,6,7,7,6,235,8,575,119,18,33,97,34,625,21,2,1,1
"1119772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"562720",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317811",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"369064",1,7,24,6,0,20,0,0,3,17,4,7,3,5,1,6,29,0,22,0,0,1
"1126182",25,14,2,0,0,1,19,11,3,21,7,11,0,65,19,2,2,11,136,0,0,0
"847582",0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"773541",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"206948",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"812753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"248404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"721930",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"205027",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"873036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"722376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"559356",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"518167",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539735",0,2,5,6,0,1,0,0,6,3,2,7,0,2,2,4,7,1,0,0,1,15
"526316",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"441256",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"967505",1,11,12,0,73,0,0,1,0,21,9,2,0,1,1,2,0,2,0,0,0,0
"551587",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"820335",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"336164",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1109605",0,3,0,0,0,0,0,0,0,2,0,5,0,0,4,0,0,8,0,0,0,1
"1109607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"249434",1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1117497",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0
"1048497",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"788268",0,2,1,2,0,3,1,0,3,0,2,0,1,2,3,0,6,0,22,0,0,0
"54730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"522800",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"1131140",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"243129",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591683",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"822886",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1131272",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"238109",0,1,0,0,91,0,1,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0
"1130679",0,0,0,0,0,0,0,1,1,0,0,2,2,2,2,2,1,1,1,0,1,0
"552922",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573976",20,15,53,17,7,33,3,8,23,11,21,8,45,11,35,44,142,16,40,0,0,0
"576010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2692410",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"147940",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4295894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"167761",0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0
"281758",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2486835",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"4423471",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"36181",1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0
"802908",0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"271876",13,0,13,5,1,11,3,6,15,5,7,4,23,10,14,15,17,2,32,0,0,0
"4321316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"12176",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"574321",6,1,1,0,3,2,5,14,1,3,0,0,2,0,6,1,0,14,0,0,0,0
"509447",0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0
"71270",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236778",2,2,4,1,0,2,3,1,0,0,4,6,6,2,2,7,2,0,0,0,0,0
"4351392",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"543139",0,0,2,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
"243829",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"814909",0,0,2,0,0,4,0,0,3,1,0,0,2,1,0,0,6,2,1,0,0,0
"49131",5,14,0,1,1,0,0,3,6,11,2,5,0,2,0,1,0,8,1,0,1,0
"813954",0,0,4,0,0,0,0,0,6,8,0,1,1,1,4,3,1,3,0,0,0,0
"1148180",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760261",9,0,0,0,0,0,2,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"779627",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"1133935",0,5,1,0,1,1,0,1,0,7,2,2,0,0,2,0,0,6,1,0,0,0
"1015969",1,3,3,3,0,5,1,0,2,2,4,2,4,1,1,5,11,0,0,0,0,3
"4382877",0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,11,0,0,0
"4301105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4380656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3645904",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"181436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"1134918",0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"593894",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73538",0,0,0,0,0,2,0,0,0,2,0,1,0,1,1,1,2,0,1,0,0,0
"566233",0,1,0,0,0,0,0,2,0,0,0,1,2,4,0,0,0,0,0,0,0,0
"978664",5,56,68,52,4,521,6,10,72,37,46,60,195,36,39,196,224,63,2647,0,1,2
"12762",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,0,0,0
"553205",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"240459",24,12,9,2,11,4,12,18,9,16,117,6,8,41,196,61,41,5,1,0,0,0
"524932",0,4,1,0,0,3,2,1,1,3,5,1,1,2,5,14,6,4,0,0,0,0
"605409",1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"653394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"788205",0,1,0,6,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"13140",1,2,0,1,0,4,1,0,1,3,0,5,6,0,4,20,58,0,5,0,0,0
"3877343",17,7,13,2,0,1,28,36,0,19,17,7,13,17,42,0,3,17,0,0,0,0
"112402",26,13,64,29,0,188,15,8,115,25,57,15,211,15,25,104,82,16,48,0,0,0
"559935",33,1263,308,27,10,221,24,29,290,1034,195,1116,35,452,74,271,85,874,329,3,2,1
"138840",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"40292",1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"4367455",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"4461906",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2791042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1026498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"219420",0,1,0,0,4,1,0,1,11,2,0,1,0,0,0,0,0,0,5,0,0,0
"784643",0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,4,0,0,0,0,0
"1111444",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1111449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1078248",1,4,4,4,52,2,7,8,14,6,3,10,17,7,9,13,28,21,2,169,3,0
"4453762",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"128390",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"573054",1,2,15,1,2,0,0,1,3,8,2,12,9,1,0,2,5,13,0,0,0,0
"2350168",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,3
"38888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"915309",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4364838",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"873972",1,1,1,0,0,0,2,3,2,1,1,0,0,0,2,1,0,0,0,0,0,0
"501584",3,0,0,0,0,1,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0
"241543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"191504",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"13393",0,5,0,0,0,1,0,0,0,1,1,1,3,1,1,3,0,4,0,0,0,0
"70706",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"524725",0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"415267",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
"1052930",8,284,490,54,391,10,1,15,607,298,349,399,56,30,78,10,16,519,141,0,1,2
"307934",3,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0
"132913",1,3,3,9,1,2,1,1,1,4,0,3,4,3,3,3,5,2,8,0,0,0
"416643",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
"71872",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555934",0,6,0,0,0,0,0,0,2,8,1,1,0,0,0,0,0,17,0,0,0,0
"4387422",0,3,5,0,1,0,0,0,1,3,2,0,3,0,4,2,2,3,4,0,0,0
"536612",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"794061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"339084",0,1,0,0,0,0,0,0,16,4,0,1,0,0,0,0,0,5,0,0,0,0
"252045",23,119,143,33,116,0,25,9,49,103,63,174,102,6,69,1,5,199,307,1,0,0
"848816",1,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,3,0,2,0,0,0
"607212",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"509265",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"590690",2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0
"153255",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"92874",0,7,4,1,0,4,0,2,0,1,0,5,22,6,20,8,0,3,22,0,0,0
"74832",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
"4459446",0,0,0,0,1,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0
"959160",0,3,2,3,3,4,1,0,17,2,5,3,1,1,4,6,2,0,2,0,0,0
"12702",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4457728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"1139563",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"861376",5,10,5,0,2,8,0,4,5,19,4,11,0,11,3,4,4,14,5,0,0,0
"4430327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0
"567533",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
"4471434",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"646411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0
"4328084",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"538016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192,0,0,0,0,0
"742248",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1126919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"949660",0,1,0,0,0,1,0,2,0,0,0,0,1,0,2,0,2,0,0,0,0,0
"591642",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163345",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13180",1,2,1,0,0,22,0,2,0,4,14,1,8,4,0,26,5,4,6,1,0,0
"560304",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4321049",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14396",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1108350",6,30,26,10,12,25,1,3,18,16,24,20,13,18,6,20,13,10,11,0,0,0
"790999",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"922724",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"1037355",0,1,3,0,0,6,2,1,4,2,2,4,10,0,0,7,6,0,4,0,0,0
"3841245",1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"786283",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2847581",0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0
"238508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"744029",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364818",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,2,0
"990864",74,22,41,0,0,0,45,40,12,41,41,8,0,1,35,1,1,44,0,1,0,0
"101152",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261595",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"608837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"16939",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4347078",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588567",11,0,0,0,0,0,1,7,0,0,0,0,0,5,0,1,1,0,0,0,0,0
"1076316",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546147",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
"138291",4,11,0,0,0,0,7,6,0,9,9,16,2,18,33,21,39,2,0,0,0,0
"1087462",0,0,0,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1086980",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"163406",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"840291",12,0,1,1,0,0,8,9,0,2,4,2,0,0,1,0,0,0,4,0,0,0
"868791",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1093610",0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"385507",36,195,359,39,103,39,20,12,204,179,38,254,228,8,75,3,11,388,562,0,0,0
"351494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"530833",0,0,1,0,0,2,0,0,3,1,0,0,4,1,0,3,9,0,0,0,0,0
"544313",4,6,4,0,30,1,9,1,25,1,9,17,2,0,8,0,4,5,24,0,0,0
"370301",0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"566154",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
"1047041",3,0,0,3,0,4,0,0,0,0,5,0,0,0,4,6,3,0,32,50,62,1
"100497",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1857055",4,1,0,0,88,0,1,0,2,2,9,2,4,1,0,11,3,0,0,0,0,0
"259193",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131269",0,1,0,0,0,2,0,0,0,3,0,0,1,0,0,1,0,5,0,0,0,0
"84807",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,0,0
"4475688",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"995978",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2503686",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"813469",1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,12,0,0,0
"1139398",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"4395192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4326874",0,4,1,0,0,1,0,0,2,0,1,2,0,0,1,1,0,0,1,0,0,0
"342283",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1107749",0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4365794",4,15,31,8,3,0,0,0,20,14,13,20,16,0,5,0,1,19,35,0,0,0
"4365792",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5294",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327290",0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0
"13186",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"237613",0,3,0,0,0,0,0,0,0,0,5,0,0,1,2,0,1,1,5,0,0,0
"570385",31,4,5,1,0,4,28,29,3,5,10,2,23,14,32,17,10,0,3,0,0,0
"321584",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"812902",0,0,56,72,0,34,2,0,36,3,2,0,1,4,2,5,16,1,23,0,1,1
"795274",13,25,0,4,37,0,2,6,11,16,1,18,1,2,51,0,1,71,13,1,0,0
"2422773",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0
"1105663",0,0,0,0,0,0,0,0,4,4,3,0,2,1,0,1,1,2,0,0,0,0
"78009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"583016",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"528577",0,2,0,1,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"1134145",0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
"4300153",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"3205427",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"249211",0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
"144291",0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"40439",2,1,4,0,1,1,1,1,1,1,0,0,1,1,4,2,1,4,0,1,0,0
"875845",1,2,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,29,0,0,0,0
"244132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"790972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"267323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"11353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"103606",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0
"239924",0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"968555",0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
"220685",7,2,0,1,0,0,0,8,0,5,0,4,1,10,10,6,5,3,0,0,0,0
"215776",1,1,0,0,0,5,0,0,1,2,1,2,0,1,1,2,0,2,5,0,0,0
"821292",244,106,44,164,7,10,108,147,60,76,17,65,94,626,965,1815,82,88,297,0,0,0
"259272",0,1,0,1,0,0,0,0,3,2,1,3,0,0,0,0,1,0,2,0,0,0
"6693",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1120966",0,2,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0
"166076",1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0
"844880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"333364",0,1,3,0,8,0,0,0,0,0,1,0,1,0,3,1,3,7,0,0,0,0
"875451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
"656774",5,1,26,4,0,3,3,2,9,4,26,6,2,0,18,0,0,1,0,0,0,0
"1078997",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"818344",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"179040",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"555970",0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0
"931643",0,14,18,10,83,2,1,0,17,5,4,8,1,10,2,0,3,22,0,0,0,0
"295086",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0
"13112",0,0,0,0,0,1,0,0,0,0,3,1,2,0,1,2,0,0,0,0,0,0
"4435098",28,602,8,4,14,1,38,26,14,628,18,515,42,33,110,72,12,950,114,0,0,0
"365101",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4028105",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4421336",0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
"2788507",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"4376127",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"579425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"233981",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11359",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4306356",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"580312",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1066410",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"4401692",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"942751",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524436",6,0,0,0,85,0,9,5,0,0,0,0,0,1,10,0,0,0,0,0,0,0
"1092833",17,1,6,0,19,1,4,11,7,2,3,0,3,2,4,0,0,1,0,0,0,0
"541746",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"928776",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"632387",0,3,5,9,0,4,2,0,4,6,8,2,14,1,1,19,11,0,32,0,0,1
"4398231",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534507",0,1,1,0,0,3,1,1,0,4,3,0,1,2,7,4,1,6,0,0,0,0
"4302181",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"581042",0,0,0,0,0,4,0,0,0,4,0,0,1,2,0,4,0,0,0,0,0,0
"544851",0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,1,2,0,0,0,0
"4303858",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"240211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"824723",0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
"12300",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"731003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"107623",0,1,0,1,2,0,0,0,2,1,0,0,1,3,0,0,1,2,0,0,0,0
"520638",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
