"","StefanoR2","Wanlip4","Dalderse","Galashiels","Slough","BURMAD","StefanoR1","StefanoR3","Stirling","Wanlip1","CRMAD","Wanlip3","BROMAD","Reading","MapleLodge","EPMAD","BLMAD","Wanlip2","Hawick","Howdon","DAVMAD","BranSands"
"4307904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"839585",2,7,44,12,1,11,11,5,0,12,4,11,1,0,4,2,0,10,10,0,0,1
"1114836",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"817556",3,1,1,1,0,6,1,0,3,0,1,1,0,0,3,0,0,8,0,0,0,0
"1105228",0,1,1,0,0,0,0,10,1,5,13,0,0,1,4,1,1,0,78,0,0,0
"336784",0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0
"539779",10,2,9,10,23,1,14,12,9,2,2,1,1,0,1,0,4,0,1,0,0,0
"548614",0,0,0,1,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989889",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3190048",1,0,0,0,0,2,9,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
"32886",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"803633",17,2,4,4,3,4,71,43,2,2,0,2,1,0,0,0,0,1,4,0,0,0
"629891",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4354589",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0
"3184099",3,0,1,2,0,0,6,10,3,0,1,0,0,0,0,1,0,0,0,0,0,0
"4026008",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45576",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1107637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4384908",0,0,3,2,0,3,0,0,0,4,0,0,0,0,0,2,0,1,5,0,0,0
"804830",21,19,57,22,0,11,206,66,18,168,0,5,2,1,0,0,0,42,0,0,0,0
"542644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"271079",2,0,0,2,2,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0
"567511",160,78,30,11,15,367,99,123,12,158,16,45,66,1,25,1,4,62,29,1,2,0
"268378",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10859",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"814170",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1139573",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"560181",0,2,1,2,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0
"262773",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591305",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"543826",2,178,163,109,1,21,1,3,48,179,4,98,37,1,1,0,2,229,10,0,0,0
"4312168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"534812",1162,524,29,364,819,45,605,230,183,1216,8,646,31,0,1547,13,87,888,1463,0,3,3
"774941",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539674",1,65,333,1,0,0,0,0,0,41,2278,9,0,0,2,2,1,97,2,2,2,1
"138526",6,8,2,0,0,0,9,36,0,18,0,4,1,8,23,5,0,2,1,0,0,0
"757429",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"157212",0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"791348",0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0
"239441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"564527",175,27,44,55,220,39,332,348,116,39,2,15,5,1,5,6,1,4,40,0,2,0
"560237",25,8,12,18,0,11,5,30,4,14,0,8,9,0,11,1,0,20,0,1,0,0
"111059",2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"226306",0,0,1,0,0,1,0,0,1,1,0,0,0,2,0,1,0,0,7,0,0,0
"573730",80,17,44,20,0,46,54,40,31,53,18,3,170,0,88,7,4,15,0,0,0,0
"590426",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"10718",2,3,4,359,0,21,3,2,118,11,1,2,1,0,1,1,0,0,1,1,0,0
"778048",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0
"4408886",0,0,0,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"77292",167,158,515,719,11,1268,109,235,184,694,195,177,1020,4,732,78,160,336,2286,0,0,2
"4473542",9,5,69,8,0,0,3,4,10,2,0,1,1,0,3,0,0,8,2,0,0,0
"542018",0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
"4302895",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"71269",1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4262693",1,8,7,1,0,0,2,0,12,12,7,10,0,0,5,1,1,57,0,0,0,0
"331465",0,12,19,20,0,14,1,4,12,15,1,3,17,0,3,0,0,7,0,0,0,0
"4439297",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647437",32,256,226,109,54,419,28,48,280,255,7,115,71,2,2,1,0,193,538,2,0,2
"286595",22,12,14,2,0,4,7,23,25,4,5,2,0,0,4,1,0,7,17,0,0,0
"77432",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"210958",2,2,0,0,0,0,6,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0
"148041",20,15,91,19,0,0,2,1,6,1,0,3,0,0,4,0,0,15,2,0,0,0
"4460356",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"587689",15,3,55,9,0,1,12,7,8,74,12,1,0,22,10,11,0,1,3,46,3,4
"238813",0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"38392",0,2,0,2,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0
"346925",29,0,0,0,0,0,18,18,1,0,0,0,0,0,14,0,0,0,28,0,0,0
"162379",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10758",0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"10750",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10753",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275861",0,1,0,0,0,2,0,0,0,10,224,0,0,0,1,8,1,0,0,0,0,0
"272725",64,371,596,279,262,1002,22,94,473,409,11,389,127,2,2,3,2,818,1050,5,0,2
"264949",3,11,28,1,2,4,0,0,27,14,7,13,0,0,1,0,0,11,0,0,0,0
"591709",1,0,1,0,0,59,0,1,23,0,0,0,148,0,0,0,0,0,0,0,1,0
"569150",34,0,6,0,0,0,8,31,0,0,0,0,0,264,3,3,0,0,0,0,0,0
"822702",16,90,121,326,49,178,7,13,154,153,86,29,357,0,54,32,31,196,9,0,0,1
"557205",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4375734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"278958",0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4456612",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"102521",0,1,2,2,0,3,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0
"558943",0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
"632850",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341019",1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570242",26,2,4,1,0,52,49,27,38,6,0,4,14,0,18,0,0,1,1,0,0,0
"66902",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225925",28,56,647,14,33,54,1,6,136,20,10,40,49,1,10,4,3,55,4,0,0,0
"17112",0,1,7,5,0,11,0,0,1,14,0,1,0,0,1,2,0,0,2,0,0,0
"1035231",442,157,50,17,39,712,245,199,51,331,27,151,184,1,65,15,9,217,81,0,1,0
"571871",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4412204",0,0,5,1,0,0,7,4,2,8,0,2,0,0,0,0,0,1,0,0,0,0
"580869",2,0,8,4,0,1,0,0,1,1,1,1,5,0,0,1,4,8,0,0,0,0
"1111896",0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,4,0,0,0,0,54
"612227",4967,411,923,1801,402,277,4360,7766,299,298,1948,267,66,3,287,337,1519,483,1822,3,4,0
"619115",0,3,1,0,0,1,0,1,0,2,0,0,0,0,1,2,0,3,6,0,0,0
"806045",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"732286",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"824640",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"257203",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3608927",4,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"269608",74,236,309,773,300,679,105,129,106,2914,53,179,3,3,387,554,14,306,1240,2,0,1
"4301108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"1112484",0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"268764",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246881",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203169",7,0,19,6,0,9,0,5,0,1,1,5,6,0,0,0,1,0,20,0,0,0
"253712",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4368159",0,2,3,0,0,0,0,0,0,5,129,1,0,0,0,2,0,3,0,0,0,0
"533703",5,15,6,7,303,2,6,5,4,1,0,13,0,0,0,3,0,11,0,0,1,0
"558079",47,17,12,11,0,0,39,4,13,127,1,6,0,0,0,0,0,1,0,0,1,0
"99057",11,0,0,0,0,0,11,18,0,1,1,0,0,0,0,7,0,0,0,0,0,0
"975549",72,17,1,0,59,20,11,23,2,8,5,29,3,2,55,1,0,45,65,0,0,0
"543482",0,2,0,2,0,0,0,0,2,1,0,0,3,0,3,0,0,4,0,0,0,0
"270593",0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
"48147",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"729052",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,0,0,0,0,0
"680668",7,1,3,3,3,0,4,12,0,2,1,2,0,0,0,1,5,1,3,0,0,0
"1147239",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"579550",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"535405",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262663",0,0,0,0,0,0,0,0,0,2,6,0,9,0,0,1,0,0,0,0,0,0
"161579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"4370979",0,0,7,49,1,20,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"4431171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"565199",218,286,5917,2612,295,437,174,155,743,271,15,221,204,2,1,1,4,473,77,0,4,5
"3533727",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13880",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"310060",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1126488",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576808",187,5,16,36,2,5,259,279,44,11,28,6,3,0,4,12,27,8,23,0,2,0
"826836",17,21,5,1,0,6,5,6,20,18,5,11,1,4,5,1,5,49,15,0,0,0
"4467031",2,0,0,0,0,0,0,1,0,4,3,0,0,1,2,3,0,0,1,4,0,2
"4299840",2,0,2,0,0,0,33,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"642900",0,0,80,13,0,0,0,0,2,0,3,0,5,1,6,5,0,0,0,0,0,0
"180225",0,0,1,1,17,0,2,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0
"815800",2,4,11,8,0,2,1,2,8,8,1,0,0,1,1,3,0,2,0,3,0,0
"511001",9,17,41,12,45,21,2,5,60,34,20,29,22,1,62,39,23,19,64,0,0,1
"10829",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"807606",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"801760",137,567,368,1062,144,901,54,211,113,1007,1162,761,884,6,3012,2407,1047,972,2567,20,25,4
"4363454",0,0,1,0,0,0,0,0,0,0,1068,0,0,0,1,0,0,0,0,0,0,0
"606109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3
"3265594",3,15,297,98,9,22,3,12,35,31,4,6,11,0,0,0,0,11,4,0,1,0
"3265591",1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3265593",0,2,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
"4323613",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"736489",2,0,0,0,4,1,11,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"562603",3,0,0,1,0,0,12,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"536448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1109254",0,0,0,1,0,0,1,0,0,1,1,0,0,0,3,1,1,0,0,0,0,0
"44166",0,4,24,0,0,7,0,0,3,1,0,3,4,0,0,0,1,5,0,0,0,1
"268621",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"675666",578,90,99,167,3,34,507,987,42,69,380,17,7,1,18,56,146,46,251,1,2,0
"4317536",1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"301596",0,0,1,1,0,0,1,3,0,1,1,0,2,1,0,0,1,9,0,0,0,0
"699470",80,363,2779,471,139,672,108,70,56,279,177,294,266,1,227,55,40,687,1071,3,1,6
"690140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"652375",5,5,8,24,0,2,21,16,119,32,1,5,2,0,10,4,1,1,4,0,0,0
"355574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"4340528",4,1,1,0,0,1,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0
"10486",2,0,0,1,0,0,1,0,1,0,3,0,3,1,0,0,0,0,0,0,0,0
"280179",1,1,8,6,0,0,3,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0
"365127",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"512938",0,5,8,8,0,3,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0
"170412",0,1,5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
"2055248",0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0
"573107",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0
"353645",0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"4371888",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0
"770389",41,15,1,1,10,17,16,22,2,4,5,17,0,2,56,2,1,28,36,0,0,0
"284321",0,0,1,4,0,2,2,4,8,1,1,0,0,0,0,0,0,0,1,0,0,0
"163380",1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"149163",0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0
"582897",0,14,5,15,0,1,0,0,10,8,0,0,7,0,1,0,0,4,0,0,0,0
"340909",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552003",0,2,0,1,0,0,0,1,0,7,0,3,3,0,0,0,1,1,0,0,0,0
"4389586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"800415",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"720604",89,6,23,3,0,11,40,87,10,87,1,17,44,0,1,0,1,1,0,1,0,0
